,batch_num,loss
0,1,8.518160820007324
1,2,8.454200744628906
2,3,8.394969940185547
3,4,8.340509414672852
4,5,8.308032989501953
5,6,8.2267484664917
6,7,8.244099617004395
7,8,8.186911582946777
8,9,8.108981132507324
9,10,8.088479995727539
10,11,8.082171440124512
11,12,7.961750507354736
12,13,7.846607208251953
13,14,7.853772163391113
14,15,7.896160125732422
15,16,7.83830451965332
16,17,7.6651740074157715
17,18,7.583894729614258
18,19,7.54610013961792
19,20,7.488570690155029
20,21,7.422529697418213
21,22,7.247659206390381
22,23,7.244935989379883
23,24,7.047229766845703
24,25,6.866497039794922
25,26,6.7549543380737305
26,27,6.6493330001831055
27,28,6.511000633239746
28,29,6.402303218841553
29,30,6.463505268096924
30,31,6.1879048347473145
31,32,6.296780586242676
32,33,6.288537502288818
33,34,6.028637886047363
34,35,6.279501438140869
35,36,6.06497859954834
36,37,5.805778980255127
37,38,5.9759297370910645
38,39,5.878330230712891
39,40,5.7140984535217285
40,41,5.745072841644287
41,42,5.66732931137085
42,43,5.826869010925293
43,44,5.691694259643555
44,45,5.676976203918457
45,46,5.617772579193115
46,47,5.511336803436279
47,48,5.479584217071533
48,49,5.655224800109863
49,50,5.661771774291992
50,51,5.6419806480407715
51,52,5.46521520614624
52,53,5.520729064941406
53,54,5.554488182067871
54,55,5.3989410400390625
55,56,5.534031391143799
56,57,5.485306262969971
57,58,5.496108531951904
58,59,5.55435848236084
59,60,5.43685245513916
60,61,5.435643196105957
61,62,5.652286529541016
62,63,5.441712856292725
63,64,5.33296537399292
64,65,5.331014633178711
65,66,5.476009368896484
66,67,5.570580959320068
67,68,5.579984188079834
68,69,5.52663516998291
69,70,5.579952716827393
70,71,5.483392238616943
71,72,5.243636608123779
72,73,5.377810955047607
73,74,5.331367015838623
74,75,5.438014507293701
75,76,5.450130462646484
76,77,5.4514336585998535
77,78,5.463428974151611
78,79,5.401504993438721
79,80,5.443603038787842
80,81,5.389333248138428
81,82,5.472840309143066
82,83,5.371548652648926
83,84,5.388316631317139
84,85,5.6588592529296875
85,86,5.441511154174805
86,87,5.3633131980896
87,88,5.225189685821533
88,89,5.513363838195801
89,90,5.361240863800049
90,91,5.513964653015137
91,92,5.495629787445068
92,93,5.4820146560668945
93,94,5.311572551727295
94,95,5.507321834564209
95,96,5.547668933868408
96,97,5.434656620025635
97,98,5.260790824890137
98,99,5.339500904083252
99,100,5.1740922927856445
100,101,5.258283615112305
101,102,5.361550807952881
102,103,5.303417205810547
103,104,5.355911731719971
104,105,5.177376747131348
105,106,5.339854717254639
106,107,5.41284704208374
107,108,5.416171550750732
108,109,5.217761039733887
109,110,5.370985507965088
110,111,5.414704322814941
111,112,5.581957817077637
112,113,5.348028659820557
113,114,5.074983596801758
114,115,5.2848615646362305
115,116,5.166580677032471
116,117,5.304522514343262
117,118,4.955649375915527
118,119,5.531528949737549
119,120,5.244876384735107
120,121,5.1803364753723145
121,122,5.247832298278809
122,123,5.189610958099365
123,124,5.288691520690918
124,125,5.165177345275879
125,126,5.334049701690674
126,127,5.195919036865234
127,128,5.132566928863525
128,129,5.282432556152344
129,130,5.443922996520996
130,131,5.177575588226318
131,132,5.435333251953125
132,133,5.153852462768555
133,134,5.128626346588135
134,135,5.24029541015625
135,136,5.119624614715576
136,137,5.280971527099609
137,138,5.149588108062744
138,139,5.3935627937316895
139,140,4.930016994476318
140,141,5.322298526763916
141,142,5.2930779457092285
142,143,5.139990329742432
143,144,5.313327789306641
144,145,5.332958698272705
145,146,5.215508460998535
146,147,5.328146457672119
147,148,5.142184257507324
148,149,5.122780799865723
149,150,5.041746616363525
150,151,5.043280601501465
151,152,4.902095794677734
152,153,5.07320499420166
153,154,5.021914958953857
154,155,5.019790172576904
155,156,5.078822135925293
156,157,5.048554420471191
157,158,4.846871852874756
158,159,5.099732875823975
159,160,5.228408336639404
160,161,5.3520941734313965
161,162,5.368755340576172
162,163,5.053996562957764
163,164,5.176720142364502
164,165,5.0247297286987305
165,166,5.177501201629639
166,167,4.9742431640625
167,168,5.1728739738464355
168,169,5.108922958374023
169,170,5.001481533050537
170,171,5.149717807769775
171,172,5.193244457244873
172,173,5.008606910705566
173,174,5.070263385772705
174,175,5.174775123596191
175,176,5.161252975463867
176,177,5.045889854431152
177,178,5.010571002960205
178,179,4.824772357940674
179,180,5.169114589691162
180,181,4.96596622467041
181,182,5.018625736236572
182,183,5.184565544128418
183,184,5.1453351974487305
184,185,5.131845474243164
185,186,5.168619632720947
186,187,5.146548271179199
187,188,5.01541805267334
188,189,4.972870826721191
189,190,5.170756816864014
190,191,5.113399982452393
191,192,5.050777912139893
192,193,5.109951019287109
193,194,4.937070369720459
194,195,5.090638637542725
195,196,5.104928970336914
196,197,5.047648906707764
197,198,4.884472846984863
198,199,5.1226487159729
199,200,5.161478519439697
200,201,5.214449882507324
201,202,5.166311740875244
202,203,4.981311798095703
203,204,5.088993072509766
204,205,5.219868183135986
205,206,5.078300952911377
206,207,4.91994047164917
207,208,5.162659645080566
208,209,5.052696704864502
209,210,4.890687942504883
210,211,5.071807861328125
211,212,5.145156383514404
212,213,5.280817031860352
213,214,5.1110053062438965
214,215,4.900485515594482
215,216,4.922409534454346
216,217,4.791224479675293
217,218,5.038019180297852
218,219,5.038665771484375
219,220,5.166058540344238
220,221,5.068552494049072
221,222,4.940179347991943
222,223,5.2218098640441895
223,224,4.934345245361328
224,225,5.277327060699463
225,226,4.868859767913818
226,227,4.9338836669921875
227,228,5.086514949798584
228,229,4.960785388946533
229,230,4.911213397979736
230,231,5.011402606964111
231,232,5.1206464767456055
232,233,5.0106916427612305
233,234,4.900580406188965
234,235,4.8302459716796875
235,236,5.045670032501221
236,237,4.8890061378479
237,238,4.911957263946533
238,239,4.9333882331848145
239,240,4.98322868347168
240,241,4.954192638397217
241,242,4.872663974761963
242,243,4.945539474487305
243,244,4.965230464935303
244,245,4.798989772796631
245,246,5.009632587432861
246,247,4.972048282623291
247,248,4.933995723724365
248,249,5.08875036239624
249,250,4.88632345199585
250,251,4.827699184417725
251,252,4.9325642585754395
252,253,5.0665812492370605
253,254,4.740446090698242
254,255,4.678035736083984
255,256,5.038090229034424
256,257,5.241255760192871
257,258,4.91270637512207
258,259,4.905799865722656
259,260,5.0942888259887695
260,261,5.03279447555542
261,262,5.056616306304932
262,263,4.966298580169678
263,264,5.034699440002441
264,265,4.845090866088867
265,266,5.068982124328613
266,267,4.96476411819458
267,268,5.071685314178467
268,269,4.92104434967041
269,270,4.7982964515686035
270,271,5.046455383300781
271,272,4.91106653213501
272,273,4.800472736358643
273,274,4.828624248504639
274,275,4.967540264129639
275,276,5.075310230255127
276,277,4.881027698516846
277,278,4.818953037261963
278,279,4.947612762451172
279,280,5.056058406829834
280,281,4.9824604988098145
281,282,4.7044572830200195
282,283,5.110404968261719
283,284,5.012444496154785
284,285,4.952966213226318
285,286,4.728986740112305
286,287,4.645380973815918
287,288,5.035930156707764
288,289,4.909548759460449
289,290,4.619723796844482
290,291,4.814718246459961
291,292,4.913549900054932
292,293,4.862405300140381
293,294,4.758437156677246
294,295,4.90405797958374
295,296,4.709890365600586
296,297,4.672709941864014
297,298,4.917497634887695
298,299,4.684351444244385
299,300,4.619150161743164
300,301,4.78518533706665
301,302,4.959320068359375
302,303,4.931757926940918
303,304,4.672105312347412
304,305,5.043811798095703
305,306,4.700246810913086
306,307,4.978691101074219
307,308,4.867853164672852
308,309,5.037636756896973
309,310,4.849541187286377
310,311,4.762689113616943
311,312,4.927558898925781
312,313,4.9860639572143555
313,314,4.853662490844727
314,315,4.849932670593262
315,316,4.685552597045898
316,317,4.6624650955200195
317,318,4.7521233558654785
318,319,4.719761371612549
319,320,4.763106822967529
320,321,5.043506622314453
321,322,4.972990989685059
322,323,4.865445137023926
323,324,4.634291648864746
324,325,4.712357044219971
325,326,4.906899452209473
326,327,4.633146286010742
327,328,4.8620405197143555
328,329,4.91599702835083
329,330,4.777141571044922
330,331,4.729607105255127
331,332,4.68101167678833
332,333,4.755012512207031
333,334,4.524715423583984
334,335,4.801657199859619
335,336,4.717205047607422
336,337,5.117349147796631
337,338,4.714745044708252
338,339,4.495800971984863
339,340,4.811212062835693
340,341,4.869093894958496
341,342,4.589645862579346
342,343,4.611054420471191
343,344,4.560608863830566
344,345,4.7916975021362305
345,346,5.052074909210205
346,347,4.81336784362793
347,348,5.016491413116455
348,349,4.989567756652832
349,350,5.027281284332275
350,351,4.636357307434082
351,352,4.572849273681641
352,353,4.939951419830322
353,354,4.800714015960693
354,355,4.856325149536133
355,356,4.786833763122559
356,357,4.6904730796813965
357,358,4.630517482757568
358,359,4.866885662078857
359,360,4.9620208740234375
360,361,4.749619483947754
361,362,4.859017372131348
362,363,4.8576812744140625
363,364,4.9344000816345215
364,365,4.613497734069824
365,366,5.0419816970825195
366,367,4.590487003326416
367,368,4.69011116027832
368,369,4.817493438720703
369,370,4.5984086990356445
370,371,4.775807857513428
371,372,4.566538333892822
372,373,4.730532169342041
373,374,4.734921932220459
374,375,4.654364109039307
375,376,4.580197334289551
376,377,4.603678226470947
377,378,4.78080940246582
378,379,4.432011604309082
379,380,4.607500076293945
380,381,4.471965312957764
381,382,4.6128973960876465
382,383,4.776888847351074
383,384,4.644846439361572
384,385,4.899550437927246
385,386,4.701426029205322
386,387,4.850421905517578
387,388,4.477133750915527
388,389,4.408384799957275
389,390,4.744926929473877
390,391,4.91572380065918
391,392,4.564231872558594
392,393,4.414614677429199
393,394,4.810247421264648
394,395,4.720887660980225
395,396,4.697729110717773
396,397,4.713626384735107
397,398,4.698276042938232
398,399,4.544890403747559
399,400,4.75344181060791
400,401,4.796765327453613
401,402,4.7050628662109375
402,403,4.771500587463379
403,404,4.584456443786621
404,405,4.671011924743652
405,406,4.807489395141602
406,407,4.4619317054748535
407,408,4.741098880767822
408,409,4.9403886795043945
409,410,4.835814952850342
410,411,4.903619766235352
411,412,4.86716890335083
412,413,4.815450191497803
413,414,4.853155136108398
414,415,4.595626354217529
415,416,4.569234371185303
416,417,4.6023640632629395
417,418,4.697779655456543
418,419,4.621175289154053
419,420,4.780636310577393
420,421,4.566304683685303
421,422,4.67137336730957
422,423,4.764026165008545
423,424,4.716094017028809
424,425,4.856038570404053
425,426,4.756019592285156
426,427,4.6909990310668945
427,428,4.469211101531982
428,429,4.680801868438721
429,430,4.432046413421631
430,431,4.493527412414551
431,432,4.699794769287109
432,433,4.809936046600342
433,434,4.518909931182861
434,435,4.629272937774658
435,436,4.696508884429932
436,437,4.7749857902526855
437,438,4.402320861816406
438,439,4.666542053222656
439,440,4.711569786071777
440,441,4.649390697479248
441,442,4.476189136505127
442,443,4.739604473114014
443,444,4.67171049118042
444,445,4.85108757019043
445,446,4.5952277183532715
446,447,4.559930324554443
447,448,4.516789436340332
448,449,4.579875946044922
449,450,4.478818893432617
450,451,4.441613674163818
451,452,4.624172687530518
452,453,4.559830665588379
453,454,4.38966178894043
454,455,4.602327823638916
455,456,4.779338836669922
456,457,4.689883232116699
457,458,4.688766002655029
458,459,4.820540904998779
459,460,4.6795220375061035
460,461,4.939800262451172
461,462,4.750792503356934
462,463,4.599738121032715
463,464,4.398286819458008
464,465,4.448058128356934
465,466,4.482630729675293
466,467,4.654193878173828
467,468,4.4368205070495605
468,469,4.721615791320801
469,470,4.6850972175598145
470,471,4.5294084548950195
471,472,4.6174750328063965
472,473,4.5681891441345215
473,474,4.41143274307251
474,475,4.85373592376709
475,476,4.674180507659912
476,477,4.6651411056518555
477,478,4.376564025878906
478,479,4.6590256690979
479,480,4.666893005371094
480,481,4.603561878204346
481,482,4.727068901062012
482,483,4.606733322143555
483,484,4.73089599609375
484,485,4.88010835647583
485,486,4.596042156219482
486,487,4.47018575668335
487,488,4.630604267120361
488,489,4.838726997375488
489,490,4.586674213409424
490,491,4.224725246429443
491,492,4.429246425628662
492,493,4.433387756347656
493,494,4.520632743835449
494,495,4.497625350952148
495,496,4.583221912384033
496,497,4.510741233825684
497,498,4.752488136291504
498,499,4.356640338897705
499,500,4.66404914855957
500,501,4.254525184631348
501,502,4.243669509887695
502,503,4.237262725830078
503,504,4.524758338928223
504,505,4.407125473022461
505,506,4.628561019897461
506,507,4.42177152633667
507,508,4.416042804718018
508,509,4.508199214935303
509,510,4.405306816101074
510,511,4.3369293212890625
511,512,4.447190284729004
512,513,4.511781215667725
513,514,4.659101486206055
514,515,4.680845260620117
515,516,4.547240257263184
516,517,4.402138710021973
517,518,4.631704807281494
518,519,4.722498893737793
519,520,4.607699394226074
520,521,4.529470443725586
