,batch_num,bleu,validation_loss
0,58,0.01795385784466598,10.827274029071514
1,116,0.029739895823081335,7.892428471491887
2,174,0.029762322489528314,6.955338111290565
3,232,0.03060134621585025,6.8032390887920675
4,290,0.03251700117318666,6.538331838754507
5,348,0.03378283598621687,6.414553715632512
6,406,0.032996624535886795,6.432337834284856
7,464,0.034413747008933036,6.320068359375
8,522,0.03506546773123199,6.126747718224158
9,580,0.03516641142858414,6.137774540827825
10,638,0.0353399176054188,6.056589566744291
11,696,0.03582556772560235,5.991756145770733
12,754,0.036147726154715544,5.959784874549279
13,812,0.0359571379423779,6.006435100848858
14,870,0.036868142148723165,5.998042766864483
15,928,0.03783094526400547,6.0373053917518025
16,986,0.039171875138337905,5.90371586726262
17,1044,0.039461621594286095,5.833670396071214
18,1102,0.04008959650143067,5.906417259803185
19,1160,0.039749054664553314,5.938722463754507
20,1218,0.042191461016057794,5.799896240234375
21,1276,0.04349923202782087,5.787592961237981
22,1334,0.04354725645211987,5.887167710524339
23,1392,0.04360364821401154,5.82378915640024
24,1450,0.04497545072906546,5.788689833420974
25,1508,0.04487823518940551,5.79226801945613
26,1566,0.04453200826705315,5.734791095440205
27,1624,0.04567885120210293,5.764562166654146
28,1682,0.046059350255651964,5.812932527982271
29,1740,0.04708846162970709,5.688865074744592
30,1798,0.04651075137126703,5.805264399601863
31,1856,0.04745362153406073,5.6984088604266825
32,1914,0.05031132085940439,5.7756183330829325
33,1972,0.050588802628329585,5.769227247971755
34,2030,0.05062032133622046,5.7864256638747
35,2088,0.05154458942104848,5.684199993426983
36,2146,0.053804934490986986,5.7130267803485575
37,2204,0.051996310234969784,5.828839228703425
38,2262,0.05117654820179253,5.692004864032452
39,2320,0.05265787092217177,5.66670168363131
40,2378,0.053143937564937516,5.774081890399639
41,2436,0.05395017179850617,5.693186833308293
42,2494,0.05188846503422864,5.703947213979868
43,2552,0.05305761580543154,5.742064842810998
44,2610,0.05577561865981089,5.634881239670974
45,2668,0.052359447139599107,5.730568519005408
46,2726,0.05250991692995626,5.68304678109976
47,2784,0.05396144770648941,5.647472675030048
48,2842,0.055170283471468594,5.690928532527043
49,2900,0.05465102892207493,5.687804002028245
50,2958,0.05460870460428281,5.649577214167668
51,3016,0.05442035565968894,5.693072392390325
52,3074,0.05325182791480715,5.704997136042668
53,3132,0.055835919922004644,5.663149907038762
54,3190,0.05521048962013249,5.649774991548979
55,3248,0.055518664718571954,5.734073345477764
56,3306,0.053225764897320345,5.664439274714543
57,3364,0.05355116443437289,5.69947521503155
58,3422,0.05377155849460656,5.68388190636268
59,3480,0.0558498907964906,5.729134779710036
60,3538,0.057109829471842385,5.628883948692908
61,3596,0.05660060184839074,5.618387075570913
62,3654,0.05524178615405307,5.712300227238582
63,3712,0.0556523168046911,5.648216247558594
64,3770,0.05519464743489929,5.701469421386719
65,3828,0.054361467774963076,5.667928255521334
66,3886,0.05477144950497458,5.684606698843149
67,3944,0.0531596672923523,5.73974374624399
68,4002,0.054424843783923094,5.634254455566406
69,4060,0.054555155040957655,5.746492826021635
70,4118,0.05921473673469459,5.647607656625601
71,4176,0.0574181961438934,5.6395439734825725
72,4234,0.055881822525880524,5.611612760103666
73,4292,0.055702727472478654,5.637278043306791
74,4350,0.055501499253396966,5.705693171574519
75,4408,0.053212148284349975,5.817720853365385
76,4466,0.055513737740715524,5.7329852764423075
77,4524,0.05839897385848702,5.58823981651893
78,4582,0.05818517865171332,5.588019150954026
79,4640,0.05627659430188042,5.616448622483474
80,4698,0.05500041966603646,5.654315068171575
81,4756,0.054000023923057944,5.79842024583083
82,4814,0.0556227333296636,5.592916635366587
83,4872,0.06059343670677214,5.67828369140625
84,4930,0.056843856014081345,5.6634368896484375
85,4988,0.056569189753734886,5.833538348858173
86,5046,0.055769252109011486,5.78958012507512
87,5104,0.05496919336331862,5.705615703876202
88,5162,0.056570267158503294,5.663762019230769
89,5220,0.058755339882025054,5.661951505220854
90,5278,0.05912577423863691,5.621404207669771
91,5336,0.056239561363853795,5.640277569110577
92,5394,0.056974511685903936,5.747409527118389
93,5452,0.05421709502889958,5.744823749248798
94,5510,0.05767247103916358,5.6219341571514425
95,5568,0.056435469427120515,5.696121802696815
96,5626,0.059029792215725685,5.652948819673979
97,5684,0.05649014991763202,5.631060673640325
98,5742,0.0573689923452221,5.661049476036658
99,5800,0.054403316789801905,5.674454322228065
100,5858,0.05531323865220841,5.7192852313701925
101,5916,0.059799815378952174,5.6117107684795675
102,5974,0.05964101041993659,5.568806574894832
103,6032,0.05762155544961366,5.631079453688401
104,6090,0.05611298637667371,5.731128399188702
105,6148,0.05570271283456145,5.825019836425781
106,6206,0.05608338128557768,5.6480572040264425
107,6264,0.05708635300024688,5.61873274583083
108,6322,0.06110832751698019,5.6718016404372
109,6380,0.056471519458366495,5.666370098407452
110,6438,0.057311568002459914,5.696892958420974
111,6496,0.05620553367210383,5.713995126577524
112,6554,0.05681506646815721,5.741611187274639
113,6612,0.05710691497036852,5.6948723426231975
114,6670,0.05647501213586962,5.654992323655349
115,6728,0.05577768593525627,5.769498971792368
116,6786,0.05811318744371021,5.647184518667368
117,6844,0.05882074428331133,5.57986567570613
118,6902,0.058292588839945675,5.682624230018029
119,6960,0.05581770459413322,5.6165032019981975
120,7018,0.055862551225975436,5.696466886080229
121,7076,0.0600694679466136,5.654687734750601
122,7134,0.058774996252724664,5.686732952411358
123,7192,0.05968287611045408,5.713022085336538
124,7250,0.05933328220078128,5.636739290677584
125,7308,0.0597733554337333,5.695046644944411
126,7366,0.06005498174195349,5.642322246844952
127,7424,0.058931122118721146,5.649750342735877
128,7482,0.060191900164378795,5.67249767596905
129,7540,0.05774064621338133,5.694650503305288
130,7598,0.05569980670584284,5.7029571533203125
131,7656,0.05981945001765828,5.713817302997295
132,7714,0.05801401506292356,5.685059180626502
133,7772,0.05881246013343428,5.624734144944411
134,7830,0.058515339267442124,5.655806908240685
135,7888,0.05816330185215722,5.660031245304988
136,7946,0.057597276644587136,5.679962745079627
137,8004,0.056566453525192885,5.763482900766226
138,8062,0.05863253013567841,5.692631061260517
139,8120,0.05917714690412617,5.689213679387019
140,8178,0.0611175209735914,5.75098888690655
141,8236,0.059083370938783436,5.780140803410457
142,8294,0.059708725028131106,5.692685053898738
143,8352,0.05831227595810285,5.801838801457332
144,8410,0.057245190985147444,5.628839932955229
145,8468,0.05793566494809078,5.751241243802584
146,8526,0.057801345827002144,5.828450129582332
147,8584,0.05950557329285311,5.753794156588041
148,8642,0.05826793590039858,5.727181067833533
