,batch_num,bleu,validation_loss
0,65,0.029224092492832903,7.879820603590745
1,130,0.03148680647806948,6.71061295729417
2,195,0.03240603942897569,6.522306588979868
3,260,0.03318477950548423,6.426625765286959
4,325,0.0334315267907026,6.24647932786208
5,390,0.03391733755546963,6.201036306527945
6,455,0.03452342188929587,6.177545987642729
7,520,0.034896650441032136,6.166996295635517
8,585,0.03404615238514913,6.124323331392729
9,650,0.034953952123393466,6.109254103440505
10,715,0.03495210015892232,6.038716242863582
11,780,0.03555175873010329,5.98716325026292
12,845,0.03595329179364472,6.020211439866286
13,910,0.035469387701927056,6.046882629394531
14,975,0.0353449119242094,6.13665536733774
15,1040,0.03532014757855311,6.033130939190205
16,1105,0.036442739422547527,6.064547025240385
17,1170,0.03686732038022541,6.057870131272536
18,1235,0.03653935141724624,6.05378664456881
19,1300,0.03879263406458119,6.017320486215445
20,1365,0.04037764460458057,5.859569842998798
21,1430,0.04011666391433927,5.96888908973107
22,1495,0.041329303398126675,5.919400728665865
23,1560,0.04044412774503482,5.93087885929988
24,1625,0.04475645783722922,5.968249981219952
25,1690,0.044724529550990856,5.984109144944411
26,1755,0.04509909270876875,5.900761530949519
27,1820,0.04635255582034597,5.844111515925481
28,1885,0.04533621071755012,5.861309344951923
29,1950,0.04598999606420797,5.882330087515024
30,2015,0.04650949112623764,5.807246281550481
31,2080,0.047207079044458096,5.816135699932392
32,2145,0.04787378872558454,5.820098290076623
33,2210,0.046554511820781505,5.8770305926983175
34,2275,0.048626539370531574,5.880494337815505
35,2340,0.04941134865506192,5.769839360163762
36,2405,0.048028872748867205,5.828819274902344
37,2470,0.04895616195992222,5.819491459773137
38,2535,0.04895031502370276,5.802591764009916
39,2600,0.04646996520156389,5.793722886305589
40,2665,0.0479750998482619,5.811585646409255
41,2730,0.04931537452242076,5.774266169621394
42,2795,0.04984931433554984,5.708595275878906
43,2860,0.04741688187436934,5.87632340651292
44,2925,0.048387858914688546,5.889407231257512
45,2990,0.049707520395872826,5.716119032639724
46,3055,0.04867037497543188,5.812411968524639
47,3120,0.04959473340836053,5.7945697490985575
48,3185,0.04835212657697649,5.778813875638521
49,3250,0.05168776954489713,5.758639995868389
50,3315,0.05113162763690297,5.833130469689002
51,3380,0.050854432454736906,5.682906517615685
52,3445,0.049089640988189735,5.825414804311899
53,3510,0.05159173802706804,5.72963127723107
54,3575,0.04805611039209553,5.8837421123798075
55,3640,0.04732352569172681,5.8749823937049275
56,3705,0.04906578344292676,5.829664377065805
