,batch_num,bleu,validation_loss
0,87,0.03217781513588258,6.556877723106971
1,174,0.0358803336414122,6.177328843336839
2,261,0.037023856494190065,5.970640329214243
3,348,0.039226746001088345,5.968482384314904
4,435,0.040175885044187135,5.869760366586538
5,522,0.04241213712024054,5.730533893291767
6,609,0.04215132049287177,5.690989567683293
7,696,0.0429844078287013,5.65297112098107
8,783,0.04780970916653769,5.5279998779296875
9,870,0.047840909747422895,5.57321284367488
10,957,0.05025394411329338,5.504183842585637
11,1044,0.053831180881700316,5.444794288048377
12,1131,0.05362338104420669,5.4290037888747
13,1218,0.05634570338698401,5.409451411320613
14,1305,0.05588869235007942,5.411265446589543
15,1392,0.057478349305238,5.348076453575721
16,1479,0.05683741909405372,5.358805729792668
17,1566,0.05860864216731743,5.347376896784856
18,1653,0.05838336428738695,5.326748774601863
19,1740,0.0585508674175748,5.351033724271334
20,1827,0.06016046818256504,5.303839463454026
21,1914,0.06087549817608366,5.249190697303185
22,2001,0.059486495169469106,5.3029914269080525
23,2088,0.06173942806649446,5.368740375225361
24,2175,0.0630913711491647,5.298279982346755
25,2262,0.0630884732458176,5.28939936711238
26,2349,0.06203804334680202,5.286875211275541
27,2436,0.06276332726760392,5.169830909142127
28,2523,0.061611627431831295,5.195393488957332
29,2610,0.06291466725254165,5.109837458683894
30,2697,0.06186979025874864,5.238615182729868
31,2784,0.06265008141652996,5.196358900803786
32,2871,0.06352393824775557,5.167102520282452
33,2958,0.0652109032280422,5.1230955857497
34,3045,0.06421148174882148,5.212027916541467
35,3132,0.06528686369615029,5.280728266789363
36,3219,0.065997051633324,5.164235041691707
37,3306,0.06676677184381971,5.175836416391226
38,3393,0.0658166214859888,5.1160747821514425
39,3480,0.06661847981871023,5.169312697190505
40,3567,0.06593907184702887,5.190177330603967
41,3654,0.06739347703837871,5.132267878605769
42,3741,0.06867107949319733,5.1877570519080525
43,3828,0.06729479356406191,5.088704622708834
44,3915,0.06797479302625016,5.17146477332482
45,4002,0.06654533074303358,5.1263603797325725
46,4089,0.06804192034339501,5.158915006197416
47,4176,0.06591035347942885,5.100070659930889
48,4263,0.06918140561229831,5.09576416015625
49,4350,0.06770793190676498,5.184136610764724
50,4437,0.06401745685887696,5.306099524864783
51,4524,0.06770494732013425,5.161036564753606
52,4611,0.0666613131170351,5.097514225886418
53,4698,0.06909551763566944,5.1180419921875
54,4785,0.06782295776806706,5.070105332594651
55,4872,0.06969039294730853,5.201626117412861
56,4959,0.06891697334712768,5.181689922626202
57,5046,0.07034678864677098,5.037319476787861
58,5133,0.06841247811324118,5.067767216609075
59,5220,0.06604625483297379,5.134412912222055
60,5307,0.07243175961415399,5.165335435133714
61,5394,0.06722428471001936,5.138504615196815
62,5481,0.06818646513457419,5.070655235877404
63,5568,0.06903523828101576,5.226565434382512
64,5655,0.06677082461305262,5.150429945725661
65,5742,0.06771198828508933,5.110249445988582
66,5829,0.06983284494988584,5.1091156005859375
67,5916,0.07123522887987241,5.0551933875450725
68,6003,0.07105992616382331,5.033260052020733
69,6090,0.06916839271768341,5.08793464073768
70,6177,0.07183112170367582,5.052195035494291
71,6264,0.06856193325327063,5.125201298640325
72,6351,0.066499820660081,5.2049736609825725
73,6438,0.06569178041001959,5.170383746807392
74,6525,0.07242707668457586,5.11670156625601
75,6612,0.06866846714636157,5.13543935922476
76,6699,0.07130271254387761,5.1313963669997
77,6786,0.06699605392345118,5.086083632249099
78,6873,0.07066679397829702,5.166354839618389
79,6960,0.06978142170875952,5.115818903996394
80,7047,0.06818346022113174,5.106029803936298
81,7134,0.06998241532701989,5.066200256347656
82,7221,0.06851246579510924,5.03202878511869
83,7308,0.06997932570791875,5.06674076960637
84,7395,0.06997707105232569,5.097077002892127
85,7482,0.06695537515948251,5.133912306565505
86,7569,0.07105928216831954,5.130174490121695
87,7656,0.06947401779756011,5.011290330153245
88,7743,0.07207378128182329,5.099224384014423
89,7830,0.06961052537567726,5.095119182880108
90,7917,0.06595760222608288,5.080988370455229
91,8004,0.06575690127236493,5.0950446495643025
92,8091,0.07165051524044072,5.076058020958533
93,8178,0.06687145109578035,5.0525336632361775
94,8265,0.06950500446960321,5.030282827524038
95,8352,0.07069687756056592,5.077670757587139
96,8439,0.07003238372166228,5.090398935171274
97,8526,0.07241109582189957,5.020832942082332
98,8613,0.07093892268475908,5.068610558143029
99,8700,0.07141844407600895,5.018992497370793
100,8787,0.06945346857093493,5.085412832406851
101,8874,0.07246829282432506,5.045426001915565
102,8961,0.06533395400526655,5.325066786545974
103,9048,0.07274021233825179,5.06780771108774
104,9135,0.07351672802806845,5.055995060847356
105,9222,0.06560536657751513,5.177471454326923
106,9309,0.06908371115402383,5.018483088566707
107,9396,0.06558089360406247,5.084744966947115
108,9483,0.06411502308158097,5.155414287860577
109,9570,0.0659252550766721,5.064297015850361
110,9657,0.06745335125400662,5.023898784930889
111,9744,0.06901180701631018,5.103911766639123
112,9831,0.07006495082256328,5.04160660963792
113,9918,0.06931131812293388,5.108509357158955
114,10005,0.07055861059124698,5.062718318058894
115,10092,0.07111176663690759,5.029501694899339
116,10179,0.06616550587082945,5.113473158616286
